Subscription ID,VM Name/Hostname
/subscriptions/3f64d803-6d97-4d15-aad3-aaac35bd5c3f/resourceGroups/AZ-RESIBM-NONPROD-01-ESOP-NONPROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esopnp-ocp-worker-nonprod-ocp-vm-qam010da-westus-8 cl1-esopnp-ocp-worker-nonprod-ocp-vm-qam010da-westus-8
/subscriptions/3f64d803-6d97-4d15-aad3-aaac35bd5c3f/resourceGroups/AZ-RESIBM-NONPROD-01-ESOP-NONPROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esopnp-ocp-worker-nonprod-ocp-vm-qam010da-westus-9 cl1-esopnp-ocp-worker-nonprod-ocp-vm-qam010da-westus-9
/subscriptions/3f64d803-6d97-4d15-aad3-aaac35bd5c3f/resourceGroups/AZ-RESIBM-NONPROD-01-ESOP-NONPROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/esop-bastion-nonprod-admin-vm-qgm010db7 esop-bastion-nonprod-admin-vm-qgm010db7
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXAH-QA-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011702 qgv011702
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXCO-QA-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv0118e0 qgv0118e0
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-QA-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011701 qgv011701
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-QA-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011705 qgv011705
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-EBSE-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebse-sentinel-dev-app-vm-dgm01117e ebse-sentinel-dev-app-vm-dgm01117e
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXAA-QA1-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011790 qgv011790
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXAA-QA1-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxaa-rxdata-qa1-web-vm-qgm0114be rxaa-rxdata-qa1-web-vm-qgm0114be
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXAH-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv0115bc dgv0115bc
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXAH-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011702 qgv011702
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXCO-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv0118df dgv0118df
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXCO-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgm0111df qgm0111df
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXCO-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv0118e0 qgv0118e0
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv011bac dgv011bac
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/pgv011baa-Clone pgv011baa-Clone
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxec-pdxdeluxe-dev-app-vm-dgm011663 rxec-pdxdeluxe-dev-app-vm-dgm011663
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxec-pdxdeluxe-dev-app-vm-dgm011664 rxec-pdxdeluxe-dev-app-vm-dgm011664
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011bab qgv011bab
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxec-pdx-qa-app-vm-qgm0115a8 rxec-pdx-qa-app-vm-qgm0115a8
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxec-pdxdeluxe-qa-app-vm-qgm011559 rxec-pdxdeluxe-qa-app-vm-qgm011559
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxec-pdxdeluxe-qa-app-vm-qgm01155a rxec-pdxdeluxe-qa-app-vm-qgm01155a
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXEC-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxec-pdxdeluxe-qa-batch-vm-qgm0119fa rxec-pdxdeluxe-qa-batch-vm-qgm0119fa
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXED-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv01389d dgv01389d
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXED-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv01452b qgv01452b
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXED-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv01452e qgv01452e
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXED-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxed-pdxdeluxe-qa-app-vm-qgm011495 rxed-pdxdeluxe-qa-app-vm-qgm011495
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXED-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxed-pdxdeluxe-qa-app-vm-qgm011496 rxed-pdxdeluxe-qa-app-vm-qgm011496
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXED-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxed-test-qa-app-vm-qgm011450 rxed-test-qa-app-vm-qgm011450
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv0116a3 dgv0116a3
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv0116a4 dgv0116a4
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011701 qgv011701
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv011705 qgv011705
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxmbp-pdxmobile-qa-app-vm-qgm011a03 rxmbp-pdxmobile-qa-app-vm-qgm011a03
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXMBP-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxmbp-pdxmobile-qa-app-vm-qgm011a04 rxmbp-pdxmobile-qa-app-vm-qgm011a04
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXOM-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxom-rxomdev-dev-app-vm-dgm011342 rxom-rxomdev-dev-app-vm-dgm011342
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXOM-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxom-rxomqa-qa-app-vm-qgm011344 rxom-rxomqa-qa-app-vm-qgm011344
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXPH-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dgv013361 dgv013361
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXPH-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/qgv01349c qgv01349c
/subscriptions/bcf4edc6-1301-4194-b225-89ef5b975474/resourceGroups/AZ-PHIAPP-NONPROD-01-RXPH-QA-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/rxph-pdxhost-qa-app-vm-qgm0119ce rxph-pdxhost-qa-app-vm-qgm0119ce
/subscriptions/c3c48bf9-1305-4e6f-8043-79b20c350c52/resourceGroups/AZ-RESAPP-NONPROD-01-DHLZ-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dhlz-idhlz-dev-app-vm-dgm01110b dhlz-idhlz-dev-app-vm-dgm01110b
/subscriptions/c3c48bf9-1305-4e6f-8043-79b20c350c52/resourceGroups/AZ-RESAPP-NONPROD-01-DHLZ-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dhlz-idhlz-dev-app-vm-dgm0111f2 dhlz-idhlz-dev-app-vm-dgm0111f2
/subscriptions/c3c48bf9-1305-4e6f-8043-79b20c350c52/resourceGroups/AZ-RESAPP-NONPROD-01-DHLZ-DEV-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/dhlz-idhlz-dev-app-vm-dgm0111f3 dhlz-idhlz-dev-app-vm-dgm0111f3
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/pgv015098 pgv015098
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/pgv01509c pgv01509c
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/pgv01509d pgv01509d
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/pgv01509e pgv01509e
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/pgv01509f pgv01509f
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/taws-prodtaws-prod-web-vm-pgm011459 taws-prodtaws-prod-web-vm-pgm011459
/subscriptions/692593de-b0a7-4e53-bbb1-9720cabed080/resourceGroups/AZ-RESAPP-PROD-01-TAWS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/taws-prodtaws-prod-web-vm-pgm01145a taws-prodtaws-prod-web-vm-pgm01145a
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-perimeter-prod-proxy-vm-pgm011b67 ebis-perimeter-prod-proxy-vm-pgm011b67
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-perimeter-prod-proxy-vm-pgm011b68 ebis-perimeter-prod-proxy-vm-pgm011b68
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b69 ebis-sterling-prod-app-vm-pgm011b69
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b6a ebis-sterling-prod-app-vm-pgm011b6a
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b6b ebis-sterling-prod-app-vm-pgm011b6b
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b6c ebis-sterling-prod-app-vm-pgm011b6c
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-bootstrap-dr-vm cl1dr-esop-ocp-bootstrap-dr-vm
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-master-dr-vm-0 cl1dr-esop-ocp-master-dr-vm-0
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-master-dr-vm-1 cl1dr-esop-ocp-master-dr-vm-1
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-master-dr-vm-2 cl1dr-esop-ocp-master-dr-vm-2
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-10 cl1dr-esop-ocp-worker-dr-vm-10
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-11 cl1dr-esop-ocp-worker-dr-vm-11
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-3 cl1dr-esop-ocp-worker-dr-vm-3
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-4 cl1dr-esop-ocp-worker-dr-vm-4
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-5 cl1dr-esop-ocp-worker-dr-vm-5
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-6 cl1dr-esop-ocp-worker-dr-vm-6
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-7 cl1dr-esop-ocp-worker-dr-vm-7
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-8 cl1dr-esop-ocp-worker-dr-vm-8
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1dr-esop-ocp-worker-dr-vm-9 cl1dr-esop-ocp-worker-dr-vm-9
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-EASTUS-RG-01/providers/Microsoft.Compute/virtualMachines/esop-bastion-prod-admin-vm-pgm010eae esop-bastion-prod-admin-vm-pgm010eae
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-fshare-prod-fileshare-vm-pgm0117f2 ebis-fshare-prod-fileshare-vm-pgm0117f2
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-perimeter-prod-proxy-vm-pgm011b47 ebis-perimeter-prod-proxy-vm-pgm011b47
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-perimeter-prod-proxy-vm-pgm011b48 ebis-perimeter-prod-proxy-vm-pgm011b48
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b49 ebis-sterling-prod-app-vm-pgm011b49
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b4a ebis-sterling-prod-app-vm-pgm011b4a
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b4b ebis-sterling-prod-app-vm-pgm011b4b
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-EBIS-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/ebis-sterling-prod-app-vm-pgm011b4c ebis-sterling-prod-app-vm-pgm011b4c
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esop-ocp-bootstrap-prod-vm cl1-esop-ocp-bootstrap-prod-vm
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esop-ocp-master-prod-vm-0 cl1-esop-ocp-master-prod-vm-0
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esop-ocp-master-prod-vm-1 cl1-esop-ocp-master-prod-vm-1
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esop-ocp-master-prod-vm-2 cl1-esop-ocp-master-prod-vm-2
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esop-ocp-worker-prod-vm-10 cl1-esop-ocp-worker-prod-vm-10
/subscriptions/8f4a8a43-f3a4-4832-949b-54988251613a/resourceGroups/AZ-RESIBM-PROD-01-ESOP-PROD-WESTUS-RG-01/providers/Microsoft.Compute/virtualMachines/cl1-esop-ocp-worker-prod-vm-11 cl1-esop-ocp-worker-prod-vm-11
